order_id,store_id,customer_id,order_datetime,status
1156,4,88,2026-01-25 11:20:00,Delivered
1157,3,148,2026-02-23 14:40:00,Delivered
1158,2,44,2026-03-12 15:30:00,Delivered
1159,5,44,2026-01-25 11:40:00,Delivered
1160,1,95,2026-02-19 08:30:00,Delivered
1161,6,31,2026-03-17 22:00:00,Delivered
1162,6,57,2026-04-01 20:00:00,Cancelled
1163,4,132,2026-05-10 13:20:00,Cancelled
1164,5,82,2026-04-21 09:50:00,Delivered
1165,5,97,2026-01-03 11:10:00,Delivered
1166,3,34,2026-02-17 19:30:00,Delivered
1167,1,126,2026-02-24 08:30:00,Delivered
1168,6,150,2026-03-09 17:30:00,Delivered
1169,4,101,2026-03-16 18:30:00,Delivered
1170,3,64,2026-03-15 14:30:00,Delivered
1171,4,126,2026-04-12 19:10:00,Delivered
1172,3,82,2026-01-16 16:20:00,Delivered
1173,1,79,2026-02-26 13:50:00,Delivered
1174,5,139,2026-06-06 13:10:00,Delivered
1175,5,17,2026-03-27 22:20:00,Delivered
1176,2,138,2026-04-03 16:10:00,Delivered
1177,6,64,2026-04-16 11:40:00,Delivered
1178,4,11,2026-01-27 16:30:00,Delivered
1179,1,97,2026-01-09 12:50:00,Delivered
1180,5,39,2026-01-06 08:50:00,Delivered
1181,2,26,2026-03-19 12:30:00,Delivered
1182,5,130,2026-05-04 12:50:00,Delivered
1183,4,60,2026-02-27 17:00:00,Delivered
1184,1,25,2026-02-06 20:50:00,Delivered
1185,5,122,2026-01-22 10:30:00,Delivered
1186,2,10,2026-03-21 19:20:00,Delivered
1187,4,124,2026-06-16 11:20:00,Delivered
1188,2,4,2026-06-29 09:30:00,Delivered
1189,1,109,2026-04-23 21:00:00,Delivered
1190,1,76,2026-05-21 14:30:00,Delivered
1191,3,134,2026-06-16 10:10:00,Cancelled
1192,2,85,2026-03-06 15:30:00,Pending
1193,2,39,2026-01-03 13:30:00,Delivered
1194,6,25,2026-06-29 11:10:00,Delivered
1195,2,89,2026-03-31 18:40:00,Delivered
1196,5,79,2026-03-14 21:30:00,Delivered
1197,3,46,2026-01-27 19:10:00,Delivered
1198,3,148,2026-05-31 18:30:00,Processing
1199,5,38,2026-03-01 11:00:00,Delivered
1200,4,109,2026-01-14 10:40:00,Delivered
