order_id,product_id,quantity,unit_price,line_total
1090,15,1,165,165
1090,1,2,45,90
1091,5,3,55,165
1091,20,2,120,240
1091,18,1,125,125
1092,2,1,35,35
1092,3,2,40,80
1092,9,3,30,90
1092,21,1,180,180
1093,19,3,160,480
1094,18,1,125,125
1094,16,1,145,145
1095,16,3,145,435
1096,17,1,190,190
1097,13,2,320,640
1097,2,2,35,70
1097,4,1,78,78
1097,10,1,35,35
1098,14,1,280,280
1099,16,2,145,290
1099,10,3,35,105
1100,4,1,78,78
1100,15,2,165,330
1100,14,2,280,560
1100,5,1,55,55
1101,2,3,35,105
1101,12,2,110,220
1101,5,2,55,110
1101,15,1,165,165
1102,17,1,190,190
1102,3,2,40,80
1102,6,3,38,114
1102,21,3,180,540
1103,13,2,320,640
1103,3,2,40,80
1103,21,2,180,360
1104,5,3,55,165
1104,11,2,55,110
1104,19,3,160,480
1105,8,3,45,135
1105,4,1,78,78
1106,8,1,45,45
1106,4,3,78,234
1107,4,2,78,156
1107,2,2,35,70
1107,3,3,40,120
1108,13,3,320,960
1108,5,1,55,55
1108,21,1,180,180
1108,19,2,160,320
1109,14,1,280,280
1109,17,1,190,190
1110,5,1,55,55
1111,6,3,38,114
1111,22,2,155,310
1111,21,1,180,180
1112,3,2,40,80
1112,15,3,165,495
1113,4,1,78,78
1113,16,3,145,435
1113,8,3,45,135
1114,3,1,40,40
1114,6,3,38,114
1114,10,3,35,105
1115,20,3,120,360
1115,2,2,35,70
1115,18,2,125,250
1115,4,3,78,234
1116,2,3,35,105
1116,5,3,55,165
1116,7,2,42,84
1117,12,1,110,110
1118,5,1,55,55
1118,9,2,30,60
1118,2,3,35,105
1118,4,1,78,78
1119,2,1,35,35
1120,2,3,35,105
1120,13,2,320,640
1120,5,3,55,165
1120,14,1,280,280
1121,11,1,55,55
1121,14,1,280,280
1122,1,3,45,135
1123,6,2,38,76
1123,10,3,35,105
1123,2,3,35,105
1123,11,1,55,55
1124,22,1,155,155
1125,8,2,45,90
1125,15,3,165,495
1125,10,2,35,70
1126,2,2,35,70
1127,5,1,55,55
1127,17,2,190,380
1128,15,2,165,330
1128,21,1,180,180
1129,10,3,35,105
1129,3,2,40,80
1129,2,2,35,70
1129,9,1,30,30
1130,6,1,38,38
1130,22,3,155,465
1130,14,2,280,560
1130,18,1,125,125
1131,1,3,45,135
1131,11,3,55,165
1132,22,2,155,310
1132,10,3,35,105
1132,18,3,125,375
1132,15,3,165,495
1133,5,2,55,110
1133,1,3,45,135
1134,2,2,35,70
1134,20,3,120,360
1134,9,2,30,60
1134,12,3,110,330
1135,9,2,30,60
1135,6,1,38,38
1135,15,2,165,330
1136,14,3,280,840
1136,2,1,35,35
1137,6,1,38,38
1137,9,3,30,90
1137,16,1,145,145
1137,5,1,55,55
1138,6,3,38,114
1139,2,2,35,70
1139,9,1,30,30
1140,12,1,110,110
1140,4,3,78,234
1141,19,2,160,320
1141,12,1,110,110
1141,22,3,155,465
1142,11,2,55,110
1142,14,2,280,560
1142,21,2,180,360
1143,19,1,160,160
1143,1,3,45,135
1144,7,1,42,42
1144,13,3,320,960
1144,19,3,160,480
1145,18,3,125,375
1145,4,2,78,156
1145,17,3,190,570
1145,2,3,35,105
1146,8,1,45,45
1146,11,2,55,110
1146,12,2,110,220
1147,12,3,110,330
1148,15,1,165,165
1148,14,3,280,840
1149,20,2,120,240
1149,9,2,30,60
1150,19,3,160,480
1150,16,1,145,145
1151,9,1,30,30
1151,18,1,125,125
1151,16,2,145,290
1151,4,1,78,78
1152,14,3,280,840
1152,12,3,110,330
1152,5,1,55,55
1152,13,3,320,960
1153,3,3,40,120
1154,10,3,35,105
1154,16,3,145,435
1154,5,3,55,165
1154,6,1,38,38
1155,13,3,320,960
1155,11,3,55,165
1155,15,3,165,495
1155,6,2,38,76
1156,10,1,35,35
1156,11,1,55,55
1156,13,3,320,960
1156,6,3,38,114
1157,4,1,78,78
1157,12,1,110,110
1157,10,2,35,70
1158,20,3,120,360
1158,4,2,78,156
1158,8,1,45,45
1159,18,3,125,375
1160,19,3,160,480
1160,14,1,280,280
1160,15,2,165,330
1161,16,2,145,290
1161,9,3,30,90
1161,3,3,40,120
1161,5,1,55,55
1162,11,1,55,55
1163,11,1,55,55
1164,21,3,180,540
1165,9,1,30,30
1165,16,2,145,290
1166,17,3,190,570
1167,6,2,38,76
1167,2,3,35,105
1168,16,1,145,145
1168,17,2,190,380
1168,22,1,155,155
1169,18,1,125,125
1169,16,1,145,145
1169,10,1,35,35
1170,4,3,78,234
1170,6,1,38,38
1170,15,2,165,330
1170,11,3,55,165
1171,22,2,155,310
1171,8,3,45,135
1171,1,1,45,45
1171,10,2,35,70
1172,15,1,165,165
1172,14,2,280,560
1172,13,2,320,640
1172,9,3,30,90
1173,8,1,45,45
1173,19,3,160,480
1173,6,1,38,38
1173,18,3,125,375
1174,13,1,320,320
1175,17,1,190,190
1176,10,2,35,70
1176,6,2,38,76
1177,1,3,45,135
1178,10,3,35,105
1178,1,3,45,135
1178,8,1,45,45
1179,5,3,55,165
1179,9,3,30,90
1179,3,3,40,120
1179,17,2,190,380
1180,7,2,42,84
1180,20,3,120,360
1180,10,3,35,105
1180,11,1,55,55
1181,13,1,320,320
1181,10,2,35,70
1181,14,3,280,840
1181,3,2,40,80
1182,1,3,45,135
1182,16,3,145,435
1182,13,1,320,320
1182,12,2,110,220
1183,16,3,145,435
1183,19,2,160,320
1183,4,2,78,156
1184,7,3,42,126
1184,16,1,145,145
1185,2,2,35,70
1185,16,2,145,290
1186,1,2,45,90
1186,9,3,30,90
1186,7,2,42,84
1186,18,2,125,250
1187,4,2,78,156
1188,6,1,38,38
1189,21,2,180,360
1189,17,1,190,190
1190,10,2,35,70
1190,22,3,155,465
1190,9,2,30,60
1190,17,3,190,570
1191,20,3,120,360
1191,12,3,110,330
1192,6,3,38,114
1192,17,2,190,380
1193,1,2,45,90
1194,11,2,55,110
1194,4,3,78,234
1194,2,1,35,35
1194,20,1,120,120
1195,7,2,42,84
1196,9,1,30,30
1196,18,1,125,125
1196,21,3,180,540
1196,22,1,155,155
1197,5,3,55,165
1198,20,1,120,120
1198,22,1,155,155
1198,16,1,145,145
1199,16,2,145,290
1199,1,1,45,45
1200,11,1,55,55
1200,10,3,35,105
1200,17,2,190,380
1200,4,2,78,156
